,Approximate Entropy: m=3 r=0.7,Conduction Delay: set_thresh=False,Energy Ratio by Chunks: num_segments=10 segment_focus=2,Index Mass Quantile: q=0.6,Label 1,Label 2,Location of Maximum Energy: M=14,Maximum Absolute Value,Normalised Standard Deviation,Number of Peaks: set_thresh=False,Number of Peaks: set_thresh=True,Peaks Between Min and Max,Percentage Fractionation: thresh=0.01,Power Spectral Entropy,Power Spectral Entropy Around Maximum Energy,Ratio Beyond 5xSTD,Sample Entropy Around Max Energy: width=60 r=0.025,Spectral Centroid,Spectral Centroid Around Maximum Energy,Standard Deviation
0,-0.0392893305152785,-10,-0.0008615611434308812,-0.07333333333333333,0,0,-11,18939.0,0.00045382412080055556,-1,0,0,-4.0,0.27996221753860606,0.506037654777203,0.006666666666666666,-0.06367957289944312,2.1846083006559436,1.2184808158093805,0.0004455493407776179
1,-0.03930129134701099,-11,-0.000860596814282039,-0.07999999999999999,0,0,-12,17326.0,0.0034928234918345236,-1,0,0,-4.0,0.2258283471842093,0.43991435901299636,0.0,-0.059643695108538786,0.9179781713561521,0.8525963586201848,0.00348509266775221
2,-0.0419154390695492,-10,-0.0006926728529601865,-0.07333333333333333,0,0,-12,12482.0,0.011214921761508234,-1,0,0,-4.0,0.18656120337211402,1.1931958046774451,0.0,-0.041001649148179,1.2214388361309876,2.6599103776889077,0.011256682222920311
3,-0.0418446866328237,-11,-0.0007598823915528418,-0.06666666666666667,0,0,-12,9916.0,0.02243053964998784,-1,0,0,-3.3333333333333335,-0.18903683072387434,1.189738794777157,0.0,0.01307252086681944,-1.0725453847428028,2.332686428035961,0.022426719720162636
4,-0.03380862641838833,-10,-0.0004748304404543151,-0.05333333333333333,0,0,-11,2270.0,0.04560104871219686,-1,0,0,-1.333333333333333,-0.4562179439805325,0.7069467603763477,0.0,0.04506554754993272,-1.8019603792368777,1.4735890873607858,0.045586940955094024
5,-0.04120614116759469,-10,-0.0004117403661333765,-0.04666666666666666,0,0,-10,1768.0,0.045150531502801405,-1,0,0,-0.666666666666667,-0.6251675659935687,0.6231229685768864,-0.006666666666666667,-0.019012255421013168,-2.978068636460087,1.4575594738205853,0.04515014559984287
6,0.026346215925684424,-8,-0.000553194005819325,-0.033333333333333326,0,0,-9,965.0,0.023080520724478942,0,0,1,-1.333333333333333,-0.2818033359100127,0.025315794078188292,0.0,0.004798838315385981,-1.836790923052897,1.1016742923156166,0.023072359556884053
7,0.026388442630231657,-3,0.013679460727954859,-0.020000000000000004,1,1,-8,-5775.0,0.04509019084830468,3,0,0,12.0,-0.10941070539911113,0.5717359866195053,0.0,0.14860189646485789,-0.7901286212158265,1.7582751494310558,0.04508197924836965
8,0.10177694316121055,-10,0.1684246672050198,0.08666666666666667,1,2,4,-9442.0,0.10228168478592159,7,0,4,24.666666666666668,0.12237892497602942,0.2990795654178371,-0.013333333333333334,1.195991915994923,1.5408549143185706,2.889826278213792,0.10226531233887745
9,0.16477981177988354,25,0.5114731215430712,0.16,1,2,24,-6629.0,0.04935196300751493,5,0,0,11.333333333333332,-0.17433100883424224,0.5836209146628295,-0.006666666666666667,0.4021462328829628,1.7494091464927681,0.7391353415770796,0.04840059761499549
10,0.1338202149869041,22,0.37567427862500496,0.24666666666666667,1,2,22,-7787.0,0.12396173977794936,4,0,0,9.999999999999996,-0.21700954374768333,1.1648931882031086,-0.013333333333333334,0.9712846427045306,-0.38214369439145557,2.007600941000611,0.12393625218945306
11,0.13097017693313395,10,0.3884221767405862,0.13999999999999999,1,2,22,-6889.0,0.08261241084469553,6,0,0,20.0,-0.023620582637279952,-0.04504102993359105,-0.013333333333333334,0.35282706919340934,2.7908762324358865,1.3019707970138543,0.08216426133301644
12,-0.05928613781122638,-8,-0.0022102051092681776,-0.06,0,0,-9,0.0,-0.019772159863961386,0,0,0,-0.6666666666666661,0.27881051473435736,-0.39981789416959934,0.0,-0.05616891241259858,2.092665264636988,0.13271714856883854,-0.01963345474928624
13,-0.050041630982978424,-10,-0.0024260925960995577,-0.06,0,0,-9,0.0,-0.005445465454026077,-1,0,0,-3.333333333333333,0.36309816382900983,-0.7238623327077991,0.0,0.03214530986789743,6.142515169559598,-0.5704019752498826,-0.005431614815488761
14,-0.05451841027907012,-8,-0.0023131692683489528,-0.06,0,0,-8,0.0,-0.019515241330635535,0,0,0,-0.6666666666666661,0.23288155303331237,-0.8533635583086729,0.0,-0.049894675955895515,1.3432562206601801,-1.153406676521493,-0.019515834084503525
15,-0.05036016006784105,-10,-0.0003107851573272303,-0.06666666666666667,0,0,-9,0.0,0.006288221984667525,-1,0,0,-2.6666666666666665,-0.09195862826880141,-0.9265719051306525,0.0,0.038110105373206415,0.5858224187134127,-1.5223930891424624,0.0062886616689172
16,-0.04286750476049572,-10,-0.0034769467536929447,-0.07333333333333333,0,0,-9,0.0,0.014052248365469006,-1,0,0,-3.333333333333333,0.09910281246539565,-0.7588598516276082,0.0,-0.13315455935662657,1.4740864218495737,-0.9221914365759898,0.014051945587878922
17,-0.042703463644413575,-9,-0.0020551084444728586,-0.06,0,0,-8,0.0,-0.024022233751940764,0,0,0,0.0,0.33497046266552033,-0.6399694929566091,0.0,-0.00018083727708351205,3.902360228303568,0.04826697013637293,-0.023686254202060164
18,-0.05023296274635958,-10,-0.002462757724507358,-0.07333333333333333,0,0,-9,0.0,-0.019918200897695693,-1,0,0,-3.333333333333333,0.16127097867160778,-0.639925076723344,0.0,-0.04848238882515998,2.935483841729585,-0.4282049816288249,-0.0199186939347189
19,-0.05119680337065602,-10,-0.0032034333146659824,-0.07333333333333333,0,0,-9,0.0,-0.03443320743030498,0,0,0,-1.333333333333333,0.2512339263972594,-0.6195004939714353,0.02,-0.055420998155759,3.355445118269227,0.02152162790994172,-0.034434319172229416
20,-0.0529539194886548,-10,-0.0031955697996409573,-0.07333333333333333,0,0,-9,0.0,-0.028861332678925933,0,0,0,-1.333333333333333,0.1976204190195716,-0.7039280428322829,0.0,-0.039963403296216005,1.6874222466448145,-0.25168795530429566,-0.028861930929733853
21,-0.059783881385251314,-10,-0.002813663775692948,-0.07999999999999999,0,0,-9,0.0,-0.010607756329555795,-1,0,0,-4.0,0.3810613669528973,-0.27656051684963234,0.0,-0.007836891751905467,3.0495120551106965,0.05170786580889608,-0.010603236637132862
22,-0.05973119435671259,-10,-0.002849646632013103,-0.07333333333333333,0,0,-9,0.0,-0.017254952322912465,-1,0,0,-2.6666666666666665,0.0360614744943204,-0.7112599787470351,0.0,-0.041735065861269696,1.9447722226305473,-0.7121329940232819,-0.017255712888393726
23,-0.05001589997616773,-9,-0.003151069514316757,-0.06,0,0,-9,0.0,0.024979777533138348,-1,0,0,-2.0,-0.2206820120921824,-0.40846500126583063,0.0,-0.05870368869115339,-0.9221933631898871,0.04600745188943289,0.02498674517694799
24,-0.04130561188866588,-8,0.003498712735251416,-0.04666666666666666,0,0,-8,0.0,0.04491461363178312,-1,0,0,-1.333333333333333,-0.09664180181416615,-0.241078193788562,0.0,0.10238317502047839,0.7457134591585621,0.16128954115678695,0.04492019422151383
25,-0.04950172515360052,-8,0.003882739629617956,-0.05333333333333333,0,0,-8,0.0,0.0001335323432777591,-1,0,0,-0.6666666666666661,-0.28692124941657315,-0.43823874975088817,0.0,-0.023291129340751573,-1.0536731940557615,-0.28698601062051043,0.00012995555072578546
26,-0.0212116856611676,-6,-0.0025735128557398,-0.006666666666666654,0,0,-9,0.0,-5.7140006583328296e-05,0,0,0,-4.0,-0.3881804961043258,-0.8616867391918601,0.0,0.008212954851385207,-1.7538218568931647,-0.21928733041654436,-6.572381289318696e-05
27,0.00717344605519743,2,0.02065796017916498,0.1,0,0,-4,0.0,-0.04200264546209315,0,0,0,-2.0,-0.6844770919902325,-0.9323501066777997,0.013333333333333334,0.5084603293294152,-8.62711740769788,-2.2324743525250406,-0.04261598527517527
28,-0.0576605495803586,-8,-0.025193570822541797,-0.09999999999999999,0,0,-11,3304.0,-0.05173200881342638,-2,0,-2,0.0,0.7319203340369276,1.3193295135690195,0.0,-0.12363847795922735,2.543916697731728,2.06501501390141,-0.05172010619519077
29,-0.05198730800600182,-9,-0.021614697953780845,-0.09999999999999999,0,0,-12,7984.0,-0.01098576886646993,-3,0,-2,-2.666666666666667,0.36038729236002975,1.379031368570895,0.02,0.05157520953295944,-2.111438047608619,1.784396988295907,-0.011012645171150581
30,-0.03509053944669516,-8,-0.01734524804477235,-0.09333333333333332,0,0,-9,5123.0,-0.024890125673755148,-3,0,-2,-2.666666666666667,0.5773318665528517,1.136163133339986,0.013333333333333332,0.010350991452992009,0.6801633851820448,1.3502053753328664,-0.024852914535292786
31,-0.0747129424557329,-12,-0.022119056775633823,-0.12,0,0,-12,11626.0,-0.0224979833560974,-3,0,-2,-2.666666666666667,0.5676273360952448,1.448136086119129,0.013333333333333332,-0.06124266173401681,0.7865815827833131,2.0571504046258196,-0.022496968320125432
32,-0.057652313816672796,-10,-0.025021102738753843,-0.09999999999999999,0,0,-11,6217.0,-0.041009895240014416,-3,0,-2,-2.666666666666667,0.26305244244649906,0.21498168547998286,0.006666666666666667,-0.05908736624821839,-1.413918062383317,-0.6499414972260227,-0.04095358782891659
33,-0.06643133557545233,-9,-0.015337293698848472,-0.09333333333333332,0,0,-11,5113.0,-0.037779079429718226,-3,0,-2,-2.0000000000000004,0.31574995990338284,0.08076486379796322,0.006666666666666667,-0.024631199750105165,-0.8352768666172814,-0.8507412948972468,-0.03777601602353026
34,-0.06040312282202376,-9,-0.025407974262739913,-0.10666666666666666,0,0,-12,1153.0,-0.03725414032184218,-2,0,-2,0.0,0.5589126079670654,1.3025143442351128,0.006666666666666667,-0.08510775100790632,0.2320418800019617,1.7221024244133,-0.03719689336859977
35,-0.07353925963741514,-9,-0.014348822395000104,-0.08666666666666666,0,0,-11,-1003.0,-0.0031280922833552827,-3,0,-2,-0.666666666666667,-0.09542713715563078,0.5391566959017715,0.0,0.04213755206241063,-2.131756102249696,0.586190303429869,-0.003144344344044897
36,-0.06978528389584393,-10,-0.023460617218226364,-0.09999999999999999,0,0,-11,6135.0,-0.047842513768199646,-3,0,-2,-1.333333333333334,0.2571222947123477,-0.043281511957423247,0.006666666666666667,-0.09707754084167737,-1.5281162342564976,-0.8584223622635792,-0.04784681305564195
37,-0.049325972673256224,-10,-0.024206387736454567,-0.09333333333333332,0,0,-11,1898.0,-0.036839341911143964,-3,0,-2,-2.666666666666667,0.33599872072838277,-0.04131508282503393,0.006666666666666667,-0.06549434183863831,-0.8500292082198797,-0.5002954147553695,-0.03681604207590333
38,-0.03307396531717899,-9,-0.023211114683856275,-0.07999999999999999,0,0,-11,3215.0,-0.006414976305464282,-1,0,-2,5.999999999999998,-0.02538923673331528,0.43898605798280954,0.0,-0.10959889228848173,-2.1716613689270083,0.3388540345549962,-0.006569761188178896
39,-0.01994617076104188,-8,-0.014654013863060283,-0.07333333333333332,0,0,-10,168.0,0.006981970103945606,-1,0,-2,8.0,-0.06471037606578456,0.8054556587265402,-0.006666666666666667,0.03920201598560513,-4.010014138029179,1.1344843102004565,0.007566585759688604
40,0.12014384651927779,1,0.32796558887906907,0.12666666666666668,1,2,7,-11506.0,0.05133776420204533,3,0,0,18.666666666666664,-0.17043517986374823,0.33370385733175034,-0.006666666666666667,0.7723563542950249,-2.0094447478894217,-0.023354327223946036,0.04682626697430703
41,0.01912598778509189,4,0.4804948608514579,0.07333333333333333,1,1,12,-10297.0,0.0680715740426727,2,0,0,11.33333333333333,-0.6800457113243379,-0.1803402986749416,-0.006666666666666667,0.010051706741213917,-5.521982368483274,-0.3450773441384065,0.06818694784678964
42,-0.0021112690168557657,17,0.7648861295353735,0.10666666666666666,0,0,16,-4072.0,0.018463434443661914,-1,0,-2,4.0,-0.6763359405747931,-0.27502500804402685,-0.006666666666666667,-0.0008335339384568097,-5.480442156942527,-1.2294619424035362,0.019675532853105998
43,0.013653704923870358,2,0.01130071796966142,0.1,0,0,0,-9522.0,0.008338941955208817,1,0,0,0.0,-0.23354631710380325,0.6535635633084702,0.0,0.2737795333464607,-2.551313292083199,1.3195191862468727,0.00662925077976681
44,-0.004684238027744203,0,0.004310104031756479,-0.006666666666666661,0,0,0,-9594.0,0.026819550115649987,0,0,0,-2.666666666666667,-0.26083682993566626,0.916322820759619,0.006666666666666666,0.12253606785961682,0.8322688306773962,2.1386047732580904,0.026856742058441463
45,-0.004547834413611174,0,0.005178603435377545,0.0,0,0,0,-8379.0,0.011309969932191966,-1,0,0,-2.666666666666667,-0.11213963142532801,0.5979548313062004,0.006666666666666666,0.10281487897074816,1.3636445967574353,1.7133414421941238,0.01120117649972141
46,-0.0045150964677965755,0,0.00673950545543106,0.026666666666666672,0,0,0,-9831.0,0.019034644122891076,-1,0,0,-2.666666666666667,-0.3348368983966221,0.5963020133360306,0.006666666666666666,0.1922142694494216,-0.8473211640218459,1.9726842182801718,0.019100085502663428
47,0.01827435580389486,-2,0.030167459418732397,0.10666666666666666,0,0,0,-12355.0,0.04116093171637833,0,0,0,-2.666666666666667,-0.5224913298851108,0.8309734222205902,-0.006666666666666667,0.30889488501638745,4.833473538122671,1.9329950239213982,0.040146850524402256
48,-0.0047516241343854015,-1,0.0017593000596363136,-0.013333333333333329,0,0,0,-9483.0,0.0021850559482725906,-1,0,0,-2.666666666666667,-0.39105244581223797,0.6622279943175324,0.0,0.07967287162725088,-2.427459923491366,2.2297650723784983,0.002195896847513923
49,-0.0049414647325964345,-1,0.005315228485934851,0.046666666666666676,0,0,0,-9464.0,0.012157790975513033,-1,0,0,-2.666666666666667,-0.3806176344587877,1.1349898503932963,0.0,0.15931331390606523,-1.6772510439318395,2.0723256068423295,0.012253354888633022
50,0.08870873410190094,3,0.08495594474495126,0.12666666666666668,0,0,0,-15342.0,0.06146431444452183,1,0,0,0.6666666666666665,-0.5529187836560663,-0.21742227901035127,-0.006666666666666667,0.38165574360723026,-2.255382331306759,0.3266225268879879,0.06134864884437438
51,0.14574112141232332,14,0.22481370192192285,0.16,1,1,9,-13531.0,0.022834058640048782,3,0,0,3.333333333333333,-0.12439020251005051,0.011222867111660761,0.0,0.8159873261036168,-1.1486816275637501,-0.2798387587262363,0.02270919723065698
52,0.11008649267018866,20,0.4034986598620784,0.20666666666666667,1,1,37,-15247.0,0.09666460568100937,5,0,0,16.0,-0.5416226873365515,-0.40857147885248724,-0.013333333333333334,0.2471502933064205,-0.919265228172744,0.05230253939516638,0.09725595485157729
53,0.0002785430615973583,0,0.0003910794885600144,0.0,0,0,-1,0.0,0.007766971357363511,-1,0,0,-2.000000000000001,0.10446253637883807,-0.09673619190549099,-0.013333333333333334,-0.021525849173225794,3.1432254058975353,-0.15634304218374817,0.007841717803274001
54,-0.0031916183560213307,0,0.0006458268295773975,0.0,0,0,-1,0.0,0.0017253773234162384,-1,0,0,-2.666666666666668,0.07506698445753202,-0.030995276559182106,0.0,-0.0392204275675499,2.520365256727473,-0.06487862246070808,0.0017226280271871175
55,0.02699443271515123,-1,0.00035793124381894987,0.0,0,0,-1,0.0,0.0014695215350584712,-1,0,0,-0.6666666666666679,-0.1558304917943225,0.21216988605069842,0.0,0.01427161537562563,0.4455591904995728,0.12336439633789453,0.0014708002549698174
56,0.023591867661212462,0,0.0002466422447789337,0.0,0,0,-1,0.0,-0.001014549048826613,-1,0,0,-0.6666666666666679,-0.07750285388820899,0.1672896442234637,0.013333333333333334,0.03699288757475727,0.8741767815508936,0.08167147763033977,-0.0010143085853218659
57,0.000910950037385283,0,5.153172672528011e-05,0.0,0,0,-1,0.0,-0.0053954873583915985,-1,0,0,-2.666666666666668,0.07527639792708474,0.07405684437510507,0.0,-0.013149242805443093,2.372766685147532,0.18379357015449127,-0.0054046116784302045
58,-0.0001448021032754987,-1,-0.00019162537057570183,0.0,0,0,-2,0.0,-0.02763389450132675,-1,0,0,-2.666666666666668,0.20738542234881585,0.24758651042359947,0.0,-0.007160352679316695,1.54332601978777,0.4845180962914659,-0.027635707590902364
59,0.029473112039669402,1,0.000418547507185481,0.006666666666666668,0,0,0,0.0,-0.015808032761403218,-1,0,0,-2.000000000000001,0.002859217309190143,0.3926389501765333,0.006666666666666666,0.01778996695560757,1.3058237640018753,0.40743667227387625,-0.01582464830805458
60,0.004010937910896906,1,0.0008629425557850917,0.006666666666666668,0,0,-3,-2644.0,-0.03231588061969165,-1,0,0,-6.000000000000001,-0.00589174875271592,0.16265366173315643,0.0,0.038528593021185525,2.4693763135867073,0.242911112160745,-0.03232025923335757
61,0.03272516024320726,2,0.0017345756968672032,0.020000000000000004,0,0,-2,-5043.0,-0.014976946761251192,0,0,0,-3.333333333333334,0.048641161315901904,0.4027473467981668,0.0,0.04585848496339842,2.2539110810893526,0.7397746816191137,-0.01498006311003397
62,0.07300479068946586,4,0.06772306881521818,0.10666666666666667,1,1,3,-15049.0,0.01817555795892639,1,0,0,2.0,-0.7867186867138303,-0.6258025488708201,-0.013333333333333334,0.3056425278572091,-1.7884868345891967,0.4473974907258409,0.01777881623485897
63,0.11243610497809498,9,0.22055551100139598,0.18,1,1,7,-16792.0,0.021184860017796375,2,0,3,2.6666666666666643,-1.1324450046943584,-0.7959951775005689,-0.013333333333333334,1.0505407734695997,-3.9131842088824396,-0.7234018069110228,0.021230130607441805
64,0.1910739066152295,17,0.38541003332434853,0.26,1,2,22,-23947.0,0.13644149320278434,3,0,0,6.666666666666664,-1.315208748074022,-1.1997583892850772,-0.013333333333333334,0.658472369557836,-4.252826859030636,-0.1810033595822591,0.13787727704323482
65,0.17032567730685944,30,0.680939393351634,0.22666666666666668,1,2,29,-20457.0,0.034186412027691127,2,0,0,9.333333333333332,-1.012212457874817,-0.9892793193382339,-0.013333333333333334,0.4105474003668599,-5.736768018766217,-1.0044128816783888,0.03466878543993018
66,0.14569349789403752,44,0.1284721826346588,0.2866666666666667,1,1,38,-18891.0,0.011292875189591378,2,0,0,1.3333333333333321,-0.9680015961078556,-1.0072230242955869,-0.013333333333333334,0.46841222847749575,-7.035257874882019,-1.8266978575158217,0.010467852496551744
67,0.16104171978933068,37,0.13628387689616953,0.3666666666666667,1,1,36,-18086.0,0.02231230520473937,2,0,0,4.0,-0.8436925517872762,-0.8067753745386435,-0.013333333333333334,0.8863865206310941,-4.865601239181483,-1.3838177813766248,0.022307362708694295
68,0.0002563155151755758,-10,-0.000142026947114033,-0.07333333333333333,0,0,-9,-1714.0,0.027680367136807937,0,0,0,-0.6666666666666665,-0.059623377955627,-0.7134702911307444,-0.006666666666666667,-0.16026198228312472,-1.1342806864270525,-0.41719205123649905,0.027621240530669583
69,-0.002799900228276364,-12,-0.004779122882501067,-0.09333333333333332,0,0,-11,157.0,0.010379295756021645,0,0,0,0.0,-0.18420862894561374,-0.6385868639405321,-0.006666666666666667,-0.21924550107779295,-2.0655664482433505,-0.4344136626069677,0.010322673620806022
70,-0.0004083342801576295,-13,-0.0063131388221366515,-0.09333333333333332,0,0,-12,-2634.0,0.020635026959365615,0,0,0,7.333333333333332,-0.23914450395924813,-0.34711716007480664,-0.006666666666666667,-0.3515024085491827,-1.3349832642852792,0.07798132646169176,0.020686143954741082
71,-8.165045275021487e-05,-13,-0.0069144730403607225,-0.09333333333333332,0,0,-11,5955.0,-0.005107762496843082,-1,0,0,0.0,-0.18425425935621487,-0.8759805670997767,0.0,-0.2698700344234065,-2.3248512315058036,-1.4220972407733772,-0.0052008984861726115
72,0.00011937037109543969,-13,-0.005050452025883469,-0.09333333333333332,0,0,-11,5188.0,-0.0012827595346162068,-1,0,1,0.0,-0.2783263310678237,-0.7593378753619033,0.0,-0.24726958241694924,-1.8121844714808297,-0.814451725366176,-0.001331002892996952
73,0.00939963626276219,-13,-0.009004522855440728,-0.09999999999999999,0,0,-12,-4608.0,0.02918895474605171,0,0,0,6.0,-0.22425546416397157,-0.42877164495280784,-0.006666666666666667,-0.27369518749545835,-0.4712681528574709,0.08838086294092573,0.029195780955658918
74,-0.008221439088214266,-13,-0.0023187086027375934,-0.09999999999999999,0,0,-12,5644.0,-0.016010373481364165,0,0,0,-0.6666666666666665,0.03358836392715414,-0.7882248501556672,0.0,-0.30487588469315047,-0.43560005465417184,-0.4610165084644491,-0.016715394737376266
75,0.014890118005182473,-13,0.0015806956647962805,-0.09333333333333332,0,0,-12,-410.0,0.0005227549480139038,1,0,0,4.0,-0.1693408746526064,-0.48573283481647245,0.0,-0.17241170396636696,-0.7932445367560703,-0.08398677703733926,0.0004710437590496608
76,-0.035433839811882084,-14,-0.005497338473373558,-0.10666666666666666,0,0,-13,3162.0,0.0036304821656711894,0,0,0,0.0,-0.027997089002132824,-0.3816560667033704,0.006666666666666667,-0.2723585551668309,-1.165620279475549,0.16145573799856772,0.0035721794414980412
77,-0.013335185465004118,-13,0.0011281912512517873,-0.08666666666666666,0,0,-12,-2439.0,0.0166991214115097,1,0,0,4.0,-0.2692058522318215,-0.5635327316705077,-0.006666666666666667,-0.28976485404053165,-1.286809573609819,-0.07154990505044578,0.016812256470708387
78,-0.029752427093699296,-13,-0.00398367111568073,-0.08,0,0,-11,-9115.0,0.018644487389830322,0,0,0,6.0,-0.4623120668327747,-0.46646444834474243,-0.006666666666666667,0.1827799269686302,-1.6852920604199735,-0.15098700149631172,0.01724435324372861
79,0.010547379133099777,-2,0.007154449889202982,0.09333333333333332,0,0,0,-3065.0,-0.056065445757632504,0,0,-1,4.0,0.5346127620881393,-0.4361889480071999,0.006666666666666667,-0.011138053290812522,6.300897226127448,-1.1876039703197239,-0.055933121917897316
80,0.0715778848913079,-2,0.003907984637636273,0.07999999999999999,0,0,1,-3346.0,-0.04463107088401044,0,0,-1,3.3333333333333335,0.6418236246993736,-0.4223705028428164,0.013333333333333334,0.07978865806622304,0.3513257584440108,-1.276542234841373,-0.046870877245243664
81,-0.004093749279896142,-2,-0.008288458025625483,0.039999999999999994,0,0,0,-2854.0,-0.019657680209726275,-1,0,-1,5.333333333333334,0.16220920772072933,-0.05730098303751685,0.006666666666666667,0.05839932306101803,3.40047284727582,-0.5719841803899146,-0.01949140339537564
82,0.007074155003033211,-2,-0.00970041623556781,0.053333333333333344,0,0,0,-4178.0,-0.028238679315551574,2,0,-1,8.666666666666668,0.36340972106632474,0.04903962063476497,0.006666666666666667,-0.09360949912230757,4.5760611427293,0.6490654665747044,-0.029731536991471408
83,0.016720383998747534,-2,-0.010807129350940593,0.07999999999999999,0,0,11,-2747.0,-0.04990414448444436,-2,0,-1,0.0,0.2504479831297157,-0.5412563249131972,0.006666666666666667,-0.11983979649967363,5.4287273368738,-0.5521385664600498,-0.04879019005974902
84,0.0344518904404737,0,0.02729328936970159,0.09333333333333332,0,0,1,-4085.0,-0.01589404399951244,2,0,-1,12.0,0.4284610809809868,-0.13338981162511,0.0,0.3911813850956466,-1.6135291511247,-0.8787116899179179,-0.01631998524576686
85,-0.0005864117167190264,-2,-0.013041053467003176,0.053333333333333344,0,0,10,-3094.0,-0.015581798669704494,-1,0,-1,4.666666666666667,0.11734563190590164,-0.47078031714765545,0.006666666666666667,-0.12482818009699065,3.85554125161835,-0.43373102634997807,-0.014977638116998704
86,-0.011915510478787805,-2,-0.01440406945355802,0.026666666666666672,0,0,0,-1674.0,-0.028300668643418236,-1,0,-1,5.333333333333334,0.2619600784353766,0.008088698363749813,0.006666666666666667,-0.16220385308913993,4.207078208986497,-0.5342063856326407,-0.02830303967567585
87,0.01904503725927087,-2,-0.011960212784644216,0.03333333333333334,0,0,0,-1034.0,-0.029966256072231134,-1,0,-1,0.0,0.5058572218501904,0.5737700969264461,0.013333333333333334,-0.15453412702219693,6.987736789396601,1.0338724066407599,-0.02901594095159929
88,0.009482397302261636,-2,0.002384604159361932,0.06,0,0,0,62.0,-0.021645252397537507,-1,0,-1,0.0,0.1693391319731603,0.1840048090623454,0.006666666666666667,-0.11951728678493798,2.7876197547195876,0.6380934022265192,-0.020454546077982277
89,0.005244249723360461,-2,-0.007635769549184565,0.06666666666666668,0,0,0,5364.0,-0.09969424707181142,-2,0,-1,0.0,1.264835753079688,-0.8626043744970944,0.013333333333333334,-0.11818776216357552,10.071075832171624,-1.1437354402804711,-0.09955942515109532
90,-0.010634841723173694,-2,-0.015091819961761645,-0.03333333333333333,0,0,0,14889.0,-0.04980535319809659,-1,0,-1,0.0,0.42977997788211475,0.5115705538832458,0.02,-0.18006760534556016,-0.04035177060361583,1.8032053259979497,-0.04958459902840073
91,0.014530581536526421,1,-0.012140343242674646,0.026666666666666672,0,0,2,2441.0,-0.01739315703596553,1,0,-1,7.333333333333333,-0.07684819249648012,0.053071375334599935,0.006666666666666667,0.02614124363346254,-2.7635335294947048,-0.21261516485314091,-0.017764156159673583
92,0.06834161432004071,-2,0.02033852713279966,0.09333333333333332,1,1,0,461.0,0.016343517151517245,2,0,-1,16.666666666666664,0.46654547666464197,-0.0651678027173519,0.0,0.14869985847694073,3.540376696374251,-0.509449829672779,0.016640766667240126
93,0.12450764068149389,5,0.20496221634973752,0.18000000000000002,1,1,0,1147.0,0.0028648769397547624,5,0,1,26.0,0.8019888327105775,-0.06732185708344929,0.0,1.1091125233019756,1.4285700706659785,0.30181856752130276,0.003169798609387403
94,0.1157101654864735,21,0.2543329042208328,0.26,1,1,22,3189.0,0.0055188443705257995,3,0,-1,14.666666666666666,0.10503356730863134,-0.04383091308036846,0.0,0.9190298342486541,-2.436599145362516,-1.2208899254251016,0.005815013694889237
95,-0.042694585621856906,0,-0.0020318469072758494,-0.10666666666666666,0,0,-6,6187.0,-0.04975543445694369,-3,0,-2,-4.666666666666667,0.35736189125344975,0.8624686573564344,0.013333333333333334,-0.08834208685062969,-4.425980085466829,1.1749935614897455,-0.05335275910473669
96,-0.042089996953654396,0,-0.0023020862789601463,-0.09333333333333332,0,0,-6,7539.0,-0.03739363356717523,-3,0,-2,-4.666666666666667,0.9587015825502201,0.20496736020353268,0.006666666666666667,-0.13382060120288736,0.6925640847270351,-0.10420759271609059,-0.04241361205437305
97,-0.03284925733721933,3,-0.002247692149262947,-0.09333333333333332,0,0,-6,7719.0,-0.05167467300193207,-3,0,-2,-4.666666666666667,0.6622347577223664,0.40791543347719994,0.013333333333333334,-0.07161413296070542,-2.7947909724567097,0.38175575586912247,-0.056800889113049646
98,-0.03258208249300443,0,-0.0021402194343495035,-0.09333333333333332,0,0,-6,5864.0,-0.02984585268427231,-3,0,-2,-4.666666666666667,0.7164826859757438,0.13596106852599554,0.006666666666666667,-0.07261538152159591,-1.30691359133683,-0.09945515276841199,-0.034814415812037786
99,-0.042201355542946795,2,-0.0022136644865196537,-0.09333333333333332,0,0,-6,7343.0,-0.06208155851555475,-3,0,-2,-4.666666666666667,0.4457987544475053,0.6285169882919854,0.013333333333333334,-0.13473259397015672,-4.046100190908607,0.7907220534670238,-0.06738930453962513
100,-0.03292808370602657,2,-0.002105800547251061,-0.09333333333333332,0,0,-6,5108.0,-0.03833979860025427,-3,0,-2,-4.666666666666667,0.2742837401133267,0.4217326676151294,0.013333333333333334,-0.08251189470393548,-5.126852377646683,0.26966162355073964,-0.04371643603920575
101,-0.03284925733721933,0,-0.002340230525076319,-0.09333333333333332,0,0,-6,6566.0,-0.0342122573428319,-3,0,-2,-4.666666666666667,0.7510798050541654,0.2871783461568258,0.006666666666666667,-0.08839606457431079,-1.2698084178200624,0.0777099744561851,-0.03927150364802792
102,-0.041210735416960964,7,-0.0016289322539385742,-0.07333333333333333,0,0,-5,5103.0,-0.054054076769497666,-2,0,-2,0.0,0.21448626001855509,-0.46294374162068586,0.013333333333333334,-0.04960185252568454,-7.679058912922205,-1.5651055966377765,-0.05938434436209519
